latitude,longitude,altitude,distance
-30.61027,135.38746,135.0,2.384885e6
-30.61295,135.3881,137.0,2.38519e6
-30.61514,135.3888,135.1,2.385443e6
-30.61819,135.390095,136.9,2.385804e6
-30.61925,135.39061,135.5,2.385932e6
-30.620337,135.391223,136.5,2.386067e6
-30.62179,135.39209,135.0,2.386249e6
-30.62355,135.393217,135.7,2.386472e6
-30.626047,135.394773,135.0,2.386788e6
-30.62809,135.396003,138.3,2.387044e6
-30.62868,135.396347,138.0,2.387117e6
-30.634912,135.399784,145.5,2.387885e6
-30.63995,135.40261,139.4,2.388508e6
-30.64044,135.40291,139.6,2.38857e6
-30.64116,135.403385,138.8,2.388662e6
-30.6432,135.4048,140.0,2.388926e6
-30.64463,135.40587,137.5,2.389116e6
-30.64519,135.40632,137.7,2.389192e6
-30.64575,135.40677,137.0,2.389267e6
-30.649386,135.410006,140.7,2.389777e6
-30.65051,135.41105,140.6,2.389937e6
-30.65124,135.4117,141.5,2.39004e6
-30.651805,135.412195,140.8,2.390119e6
-30.65324,135.41346,144.9,2.390319e6
-30.65389,135.41402,144.1,2.390409e6
-30.65416,135.41424,144.4,2.390446e6
-30.65486,135.41483,144.0,2.390542e6
-30.65608,135.4158,145.0,2.390707e6
-30.65677,135.41635,144.7,2.3908e6
-30.6586,135.41776,146.9,2.391044e6
-30.6601,135.41902,145.0,2.39125e6
-30.66146,135.42024,148.0,2.391441e6
-30.66215,135.42087,147.1,2.391539e6
-30.66266,135.42139,147.2,2.391615e6
-30.664095,135.422875,145.3,2.391829e6
-30.665455,135.424415,148.1,2.39204e6
-30.66622,135.425365,147.0,2.392165e6
-30.66806,135.4278,149.6,2.392475e6
-30.66835,135.42821,149.4,2.392526e6
-30.67764,135.44064,164.1,2.394103e6
-30.67873,135.442005,163.0,2.394282e6
-30.68004,135.44369,164.8,2.394499e6
-30.68101,135.44498,163.6,2.394663e6
-30.681525,135.4457,164.0,2.394753e6
-30.68427,135.44972,160.0,2.395244e6
-30.68579,135.45214,161.0,2.395531e6
-30.68849,135.456515,158.0,2.396047e6
-30.69028,135.45921,160.8,2.396373e6
-30.69154,135.46103,159.7,2.396597e6
-30.69233,135.4621,160.9,2.396732e6
-30.69282,135.462745,160.3,2.396814e6
-30.693827,135.46405,160.7,2.396982e6
-30.694343,135.46471,160.1,2.397067e6
-30.69539,135.466027,161.0,2.397239e6
-30.69645,135.46734,159.4,2.397411e6
-30.69787,135.46901,161.0,2.397636e6
-30.69905,135.47037,159.3,2.397821e6
-30.699567,135.470977,160.0,2.397903e6
-30.7006,135.47219,159.7,2.398066e6
-30.701725,135.47341,161.0,2.398237e6
-30.70285,135.47463,160.2,2.398409e6
-30.70403,135.47596,160.8,2.398592e6
-30.70436,135.47631,160.6,2.398641e6
-30.705833,135.477833,162.4,2.398861e6
-30.707413,135.479447,161.1,2.399095e6
-30.708543,135.480583,162.5,2.399261e6
-30.70985,135.48189,161.0,2.399453e6
-30.71083,135.48284,162.0,2.399595e6
-30.713273,135.485183,160.7,2.399948e6
-30.71375,135.48563,160.9,2.400016e6
-30.714963,135.486743,160.1,2.400188e6
-30.716735,135.488335,161.3,2.400437e6
-30.717318,135.488853,161.0,2.400519e6
-30.71844,135.48984,161.6,2.400675e6
-30.719645,135.490865,159.4,2.400841e6
-30.72133,135.492275,160.8,2.401072e6
-30.72181,135.49266,160.6,2.401137e6
-30.722335,135.49306,161.0,2.401207e6
-30.725095,135.49504,158.1,2.401568e6
-30.72555,135.49534,158.5,2.401626e6
-30.727215,135.4964,156.9,2.401838e6
-30.728135,135.49693,157.6,2.401952e6
-30.73239,135.49911,155.2,2.40247e6
-30.7333,135.49953,155.3,2.402579e6
-30.733925,135.49978,155.1,2.402652e6
-30.734995,135.500205,156.5,2.402778e6
-30.737845,135.50121,153.3,2.40311e6
-30.74181,135.50231,154.5,2.403564e6
-30.742375,135.502425,154.0,2.403628e6
-30.7451,135.50291,155.8,2.403935e6
-30.746315,135.50309,155.0,2.404071e6
-30.74923,135.50362,156.4,2.404399e6
-30.75156,135.50413,154.0,2.404663e6
-30.75329,135.50463,155.1,2.404862e6
-30.77447,135.51609,129.0,2.407476e6
-30.77752,135.518765,132.0,2.407901e6
-30.77814,135.51934,131.4,2.407989e6
-30.78076,135.52196,134.6,2.408374e6
-30.781936,135.523304,134.5,2.408557e6
-30.783112,135.524648,135.0,2.40874e6
-30.784264,135.526049,133.2,2.408926e6
-30.784829,135.526777,134.1,2.40902e6
-30.785393,135.527506,133.3,2.409114e6
-30.785957,135.528234,133.7,2.409207e6
-30.78765,135.53042,132.4,2.409489e6
-30.79156,135.53438,135.0,2.410066e6
-30.79409,135.53641,133.2,2.410408e6
-30.795337,135.537263,135.4,2.410569e6
-30.79596,135.53769,135.2,2.41065e6
-30.796495,135.538015,135.5,2.410717e6
-30.79694,135.53828,135.3,2.410773e6
-30.79889,135.53937,137.5,2.411013e6
-30.79964,135.53973,136.8,2.411104e6
-30.81528,135.54337,160.3,2.412888e6
-30.81585,135.54355,160.1,2.412954e6
-30.81726,135.54409,161.6,2.413119e6
-30.82314,135.54835,149.8,2.413895e6
-30.82449,135.54999,151.6,2.414112e6
-30.82494,135.55063,151.1,2.414191e6
-30.82676,135.55314,154.9,2.414505e6
-30.828415,135.555335,150.8,2.414785e6
-30.829575,135.55678,152.2,2.414974e6
-30.832117,135.55979,150.1,2.415377e6
-30.83309,135.56089,150.9,2.415528e6
-30.833735,135.561585,149.1,2.415626e6
-30.83523,135.56316,150.7,2.415851e6
-30.83838,135.56652,146.4,2.416326e6
-30.83895,135.56717,148.0,2.416415e6
-30.84003,135.568415,147.2,2.416584e6
-30.84054,135.56901,147.3,2.416664e6
-30.84148,135.570163,146.9,2.416816e6
-30.844233,135.573697,149.9,2.417273e6
-30.847097,135.57732,145.7,2.417743e6
-30.847533,135.57785,146.0,2.417813e6
-30.84971,135.580365,143.0,2.418155e6
-30.85136,135.58218,144.5,2.418407e6
-30.851815,135.582655,144.0,2.418475e6
-30.85275,135.58361,145.0,2.418614e6
-30.85521,135.58605,141.8,2.418974e6
-30.855777,135.58658,143.0,2.419054e6
-30.85691,135.58764,141.9,2.419216e6
-30.85749,135.5882,142.0,2.4193e6
-30.862655,135.59433,135.0,2.420122e6
-30.86341,135.59543,137.0,2.420257e6
-30.863845,135.596135,136.4,2.42034e6
-30.86536,135.59864,139.8,2.420633e6
-30.86665,135.60119,137.8,2.420916e6
-30.86764,135.60342,139.3,2.421156e6
-30.86865,135.60606,138.3,2.421432e6
-30.86973,135.60957,139.7,2.421788e6
-30.8701,135.61105,138.3,2.421935e6
-30.87049,135.61283,139.4,2.422111e6
-30.87066,135.61376,139.0,2.422202e6
-30.87083,135.61469,139.1,2.422293e6
-30.871055,135.616235,138.0,2.422442e6
-30.871297,135.61832,139.4,2.422643e6
-30.87138,135.61909,139.3,2.422718e6
-30.87161,135.62095,140.3,2.422897e6
-30.87202,135.62385,138.5,2.423178e6
-30.872185,135.624845,139.0,2.423275e6
-30.87276,135.62803,137.0,2.423586e6
-30.87308,135.62962,139.0,2.423742e6
-30.87351,135.63166,136.9,2.423943e6
-30.874345,135.63504,140.0,2.424279e6
-30.875053,135.63765,137.1,2.42454e6
-30.87528,135.63846,137.5,2.424622e6
-30.8766,135.64268,133.0,2.425051e6
-30.87692,135.64358,134.0,2.425144e6
-30.87808,135.64688,131.4,2.425485e6
-30.87893,135.649375,135.1,2.425741e6
-30.87912,135.64998,135.0,2.425803e6
-30.87998,135.652775,140.2,2.426086e6
-30.88082,135.65579,136.9,2.426389e6
-30.88106,135.656717,137.7,2.426482e6
-30.88165,135.65895,135.6,2.426705e6
-30.88192,135.65987,135.9,2.426798e6
-30.88294,135.66302,134.0,2.42712e6
-30.88369,135.66495,136.0,2.427322e6
-30.88456,135.66696,134.1,2.427537e6
-30.88557,135.66926,136.0,2.427784e6
-30.887295,135.672785,133.2,2.428172e6
-30.88775,135.67367,133.5,2.42827e6
-30.88845,135.67496,132.6,2.428416e6
-30.88892,135.67577,133.1,2.428509e6
-30.89073,135.678555,131.7,2.428843e6
-30.89178,135.68002,134.3,2.429026e6
-30.89214,135.68049,134.0,2.429086e6
-30.893,135.68156,135.6,2.429226e6
-30.893345,135.68197,135.5,2.429281e6
-30.89404,135.682775,137.4,2.42939e6
-30.89447,135.68326,137.0,2.429456e6
-30.89575,135.684595,138.0,2.429648e6
-30.89875,135.68735,136.0,2.430073e6
-30.89981,135.68821,137.7,2.430217e6
-30.900365,135.688625,137.1,2.43029e6
-30.90268,135.69023,138.3,2.43059e6
-30.903743,135.690903,137.4,2.430725e6
-30.90499,135.69169,138.1,2.430883e6
-30.90563,135.69212,138.0,2.430965e6
-30.90794,135.693673,139.7,2.431262e6
-30.90847,135.69404,139.2,2.43133e6
-30.90978,135.69497,141.5,2.431501e6
-30.91082,135.695737,141.0,2.431638e6
-30.91186,135.696515,141.5,2.431776e6
-30.912943,135.697357,140.5,2.431921e6
-30.914725,135.698785,142.3,2.432161e6
-30.92036,135.70372,132.2,2.432946e6
-30.9232,135.70647,135.7,2.433357e6
-30.92366,135.706943,135.5,2.433426e6
-30.92832,135.71196,140.8,2.434132e6
-30.92889,135.712625,140.5,2.434222e6
-30.929883,135.713797,142.3,2.434379e6
-30.930307,135.714303,141.6,2.434446e6
-30.9323,135.716765,145.0,2.43477e6
-30.9328,135.7174,144.2,2.434852e6
-30.93424,135.719297,146.9,2.435094e6
-30.93508,135.72043,146.2,2.435237e6
-30.93719,135.72333,149.3,2.4356e6
-30.93796,135.72433,148.1,2.435728e6
-30.93834,135.72483,148.6,2.435792e6
-30.93882,135.725425,147.6,2.43587e6
-30.94056,135.7275,150.5,2.436147e6
-30.941075,135.728085,149.6,2.436227e6
-30.94159,135.72867,149.8,2.436307e6
-30.942215,135.729345,148.1,2.436402e6
-30.94337,135.73057,148.5,2.436576e6
-30.94438,135.7316,148.0,2.436725e6
-30.94514,135.73236,149.6,2.436837e6
-30.945825,135.73301,148.1,2.436935e6
-30.946995,135.7341,148.7,2.437102e6
-30.94815,135.735125,147.4,2.437263e6
-30.94935,135.73615,147.7,2.437429e6
-30.9502,135.73685,146.2,2.437545e6
-30.95074,135.73728,147.6,2.437618e6
-30.95282,135.73887,146.3,2.437894e6
-30.95333,135.73924,147.0,2.437961e6
-30.9559,135.74102,143.2,2.438294e6
-30.95749,135.742025,144.0,2.438495e6
-30.95811,135.74241,143.8,2.438574e6
-30.95927,135.743103,144.5,2.438719e6
-30.96133,135.744305,143.0,2.438975e6
-30.962505,135.744978,144.0,2.439121e6
-30.963755,135.745672,143.1,2.439275e6
-30.96521,135.74648,145.6,2.439454e6
-30.96563,135.746705,145.0,2.439506e6
-30.96815,135.74802,145.9,2.439813e6
-30.9689,135.7484,145.8,2.439904e6
-30.96965,135.74878,146.3,2.439995e6
-30.971077,135.74948,145.5,2.440168e6
-30.97271,135.75026,147.5,2.440364e6
-30.97328,135.75054,147.2,2.440433e6
-30.97357,135.75069,147.7,2.440468e6
-30.975237,135.75147,146.0,2.440668e6
-30.97672,135.75215,146.6,2.440846e6
-30.977753,135.75261,146.0,2.440969e6
-30.98136,135.75417,149.0,2.441397e6
-30.98362,135.75507,148.5,2.441663e6
-30.98839,135.75708,152.6,2.442228e6
-30.98889,135.75732,152.2,2.442288e6
-30.98937,135.75757,152.4,2.442346e6
-30.99025,135.75805,152.0,2.442454e6
-30.99852,135.76421,156.8,2.443549e6
-30.99909,135.76478,156.1,2.443633e6
-31.00089,135.76664,157.2,2.443901e6
-31.001525,135.767355,157.1,2.443999e6
-31.00315,135.76925,157.7,2.444255e6
-31.00412,135.77046,156.0,2.444413e6
-31.005595,135.772445,158.0,2.444663e6
-31.006645,135.773945,157.4,2.444848e6
-31.00695,135.7744,157.8,2.444903e6
-31.00791,135.7759,156.5,2.445082e6
-31.01008,135.77963,158.7,2.445512e6
-31.010537,135.780373,158.1,2.445599e6
-31.01145,135.78186,159.3,2.445774e6
-31.011877,135.782513,159.0,2.445852e6
-31.012303,135.783167,159.6,2.445931e6
-31.01273,135.78382,159.2,2.446009e6
-31.01508,135.78717,161.6,2.446422e6
-31.0159,135.78825,160.2,2.44656e6
-31.01836,135.79138,163.4,2.446965e6
-31.01839,135.79142,163.3,2.44697e6
-31.01879,135.791895,163.6,2.447034e6
-31.01919,135.79237,163.1,2.447097e6
-31.021255,135.794705,166.6,2.447417e6
-31.0219,135.79541,166.5,2.447516e6
-31.03213,135.80721,184.4,2.449118e6
-31.03348,135.80907,183.3,2.449351e6
-31.034885,135.81096,184.0,2.449589e6
-31.035605,135.81185,182.5,2.449706e6
-31.03601,135.81234,183.0,2.449771e6
-31.03818,135.81467,179.8,2.4501e6
-31.03841,135.8149,180.0,2.450133e6
-31.03957,135.81599,178.6,2.450299e6
-31.04155,135.81764,180.5,2.45057e6
-31.04281,135.81858,179.5,2.450736e6
-31.04575,135.82045,183.1,2.451109e6
-31.04811,135.82167,181.1,2.451397e6
-31.048575,135.821875,181.8,2.451452e6
-31.05067,135.82273,179.5,2.451699e6
-31.052475,135.823345,183.5,2.451908e6
-31.05291,135.82348,183.1,2.451959e6
-31.05424,135.82382,186.0,2.45211e6
-31.05665,135.82434,183.5,2.452383e6
-31.05787,135.82467,184.7,2.452522e6
-31.06772,135.83267,166.8,2.453884e6
-31.06804,135.83323,166.9,2.453948e6
-31.070304,135.837964,163.2,2.454465e6
-31.071084,135.839699,164.9,2.454652e6
-31.072295,135.842425,162.8,2.454945e6
-31.072699,135.843334,164.1,2.455043e6
-31.073506,135.845151,161.2,2.455238e6
-31.07469,135.847736,164.0,2.455517e6
-31.077643,135.853863,158.4,2.456188e6
-31.07858,135.855555,161.0,2.45638e6
-31.07945,135.85703,159.0,2.456551e6
-31.07994,135.85782,159.5,2.456644e6
-31.08123,135.859767,157.7,2.456878e6
-31.08271,135.8618,158.5,2.457133e6
-31.08325,135.86251,158.3,2.457223e6
-31.08365,135.863005,158.8,2.457288e6
-31.08435,135.86384,158.1,2.4574e6
-31.08481,135.86437,158.8,2.457472e6
-31.08603,135.86573,157.7,2.457659e6
-31.08664,135.86639,158.4,2.457752e6
-31.08731,135.86707,158.0,2.457851e6
-31.08901,135.86872,159.4,2.458097e6
-31.08966,135.8693,158.4,2.458188e6
-31.0905,135.87004,160.1,2.458305e6
-31.09084,135.87033,160.0,2.458352e6
-31.09232,135.87152,161.0,2.458552e6
-31.09334,135.87229,159.8,2.458687e6
-31.09538,135.87376,162.0,2.458954e6
-31.09792,135.876,159.7,2.459309e6
-31.09953,135.87783,160.6,2.459559e6
-31.10243,135.88233,156.0,2.460097e6
-31.10317,135.8839,156.7,2.460267e6
-31.10405,135.88621,154.4,2.460509e6
-31.104683,135.888323,155.7,2.460722e6
-31.104947,135.889257,155.1,2.460816e6
-31.105465,135.89102,156.2,2.460993e6
-31.107237,135.896307,153.7,2.461535e6
-31.10787,135.898005,154.0,2.461711e6
-31.108503,135.899617,153.2,2.46188e6
-31.109325,135.901585,155.5,2.462089e6
-31.1096,135.90222,154.4,2.462157e6
-31.10999,135.903114,154.8,2.462252e6
-31.11038,135.904008,154.2,2.462348e6
-31.11116,135.905796,155.0,2.462539e6
-31.11155,135.90669,154.7,2.462635e6
-31.111867,135.90744,155.6,2.462715e6
-31.113067,135.910327,154.3,2.46302e6
-31.11421,135.91323,157.0,2.463325e6
-31.11481,135.914815,156.0,2.46349e6
-31.11624,135.91861,158.1,2.463885e6
-31.116577,135.91956,157.4,2.463983e6
-31.11725,135.92146,158.0,2.464179e6
-31.11867,135.92572,155.0,2.464615e6
-31.11939,135.92798,156.9,2.464845e6
-31.119645,135.9288,156.6,2.464928e6
-31.12073,135.93252,160.3,2.465303e6
-31.12089,135.93317,159.9,2.465367e6
-31.1214,135.93538,162.0,2.465585e6
-31.12158,135.9363,161.5,2.465675e6
-31.12221,135.94031,164.6,2.466064e6
-31.12243,135.94225,163.7,2.46625e6
-31.12254,135.94356,163.9,2.466376e6
-31.123375,135.950275,162.7,2.467023e6
-31.12444,135.95568,165.3,2.467551e6
-31.12467,135.95662,164.2,2.467644e6
-31.12531,135.95909,168.2,2.46789e6
-31.12579,135.960945,167.6,2.468075e6
-31.12627,135.9628,168.8,2.46826e6
-31.126457,135.963523,168.0,2.468332e6
-31.12768,135.96827,171.8,2.468804e6
-31.127845,135.968885,171.0,2.468865e6
-31.128183,135.970177,171.9,2.468994e6
-31.128357,135.970853,171.1,2.469061e6
-31.128703,135.97221,173.0,2.469196e6
-31.128877,135.97289,172.8,2.469264e6
-31.12905,135.97357,173.0,2.469332e6
-31.130499,135.979141,168.0,2.469886e6
-31.131233,135.981977,168.9,2.470169e6
-31.131723,135.983867,167.9,2.470357e6
-31.131967,135.984813,168.7,2.470451e6
-31.132457,135.986703,167.2,2.470639e6
-31.132701,135.987649,169.2,2.470733e6
-31.133191,135.989539,168.0,2.470922e6
-31.133977,135.99259,169.5,2.471225e6
-31.134748,135.99559,167.4,2.471524e6
-31.135262,135.99759,168.0,2.471723e6
-31.136033,136.00059,164.9,2.472021e6
-31.13653,136.00251,166.6,2.472212e6
-31.13726,136.00535,163.0,2.472495e6
-31.137485,136.00621,163.1,2.47258e6
-31.13771,136.00707,162.1,2.472666e6
-31.13877,136.010525,164.6,2.473016e6
-31.13895,136.01107,164.5,2.473071e6
-31.14029,136.01459,166.9,2.473439e6
-31.14064,136.01541,165.4,2.473526e6
-31.14144,136.01718,167.6,2.473717e6
-31.14193,136.0182,165.9,2.473828e6
-31.14231,136.01894,167.2,2.47391e6
-31.14271,136.01973,166.9,2.473998e6
-31.14302,136.02031,167.0,2.474063e6
-31.14422,136.02252,165.1,2.474312e6
-31.144635,136.02328,165.5,2.474398e6
-31.145826,136.025464,162.4,2.474645e6
-31.146214,136.026176,163.0,2.474725e6
-31.14918,136.031627,157.8,2.475341e6
-31.150285,136.033655,160.9,2.47557e6
-31.15186,136.036535,158.7,2.475895e6
-31.15222,136.03719,159.6,2.47597e6
-31.15346,136.03947,157.1,2.476227e6
-31.15404,136.04058,158.3,2.476351e6
-31.1544,136.04128,158.0,2.476429e6
-31.15506,136.04259,159.7,2.476573e6
-31.15591,136.044395,159.1,2.47677e6
-31.15742,136.04788,162.9,2.477142e6
-31.157645,136.048435,162.6,2.4772e6
-31.15828,136.05006,163.4,2.477371e6
-31.15899,136.052055,162.6,2.477576e6
-31.1592,136.05266,162.9,2.477639e6
-31.15964,136.05398,162.5,2.477774e6
-31.15994,136.05494,163.0,2.477871e6
-31.16063,136.05739,162.0,2.478117e6
-31.16083,136.058145,162.2,2.478192e6
-31.162395,136.06511,154.7,2.478878e6
-31.16298,136.06876,159.8,2.479232e6
-31.16307,136.06939,159.7,2.479293e6
-31.163565,136.074105,162.0,2.479745e6
-31.16364,136.07503,161.6,2.479834e6
-31.163695,136.07599,162.4,2.479925e6
-31.16393,136.09117,151.8,2.481372e6
-31.16424,136.09555,154.5,2.481791e6
-31.16439,136.09685,153.6,2.481916e6
-31.16488,136.10013,155.7,2.482233e6
-31.165,136.10079,155.0,2.482297e6
-31.16561,136.10373,156.4,2.482585e6
-31.16582,136.1046,156.0,2.482672e6
-31.166676,136.108263,157.8,2.483033e6
-31.167107,136.110125,156.6,2.483217e6
-31.167538,136.111986,158.1,2.483401e6
-31.167754,136.112917,157.1,2.483492e6
-31.1684,136.11571,159.2,2.483768e6
-31.16954,136.12138,154.0,2.484323e6
-31.170015,136.12428,155.3,2.484604e6
-31.17013,136.12503,154.8,2.484677e6
-31.17053,136.12789,155.8,2.484953e6
-31.170915,136.130255,154.2,2.485182e6
-31.17125,136.132128,156.4,2.485364e6
-31.17155,136.133703,156.2,2.485518e6
-31.1717,136.13449,156.6,2.485595e6
-31.17187,136.135265,155.0,2.485671e6
-31.17204,136.13604,155.2,2.485747e6
-31.172493,136.138065,154.4,2.485947e6
-31.173171,136.141103,155.8,2.486246e6
-31.173397,136.142115,155.6,2.486345e6
-31.173624,136.143128,156.0,2.486445e6
-31.174175,136.145588,155.7,2.486687e6
-31.174605,136.147523,156.3,2.486878e6
-31.175496,136.151536,153.6,2.487272e6
-31.175947,136.153567,155.7,2.487472e6
-31.176172,136.154582,155.2,2.487572e6
-31.177299,136.159659,159.9,2.488072e6
-31.17775,136.16169,158.9,2.488272e6
-31.178876,136.166766,163.5,2.488771e6
-31.179553,136.169813,161.2,2.489071e6
-31.179778,136.170828,161.6,2.489171e6
-31.182665,136.183813,150.1,2.490448e6
-31.182885,136.184797,150.7,2.490545e6
-31.183323,136.186767,148.4,2.490739e6
-31.183543,136.187751,148.5,2.490836e6
-31.183762,136.188736,148.4,2.490933e6
-31.184201,136.190705,148.9,2.491127e6
-31.18442,136.19169,148.4,2.491224e6
-31.1847,136.19299,149.0,2.491351e6
-31.1853,136.19683,145.0,2.491723e6
-31.185585,136.199755,146.0,2.492003e6
-31.18576,136.20374,143.6,2.492384e6
-31.185755,136.20458,144.0,2.492464e6
-31.18574,136.20625,143.3,2.492623e6
-31.1857,136.20745,143.5,2.492737e6
-31.18545,136.210793,141.9,2.493057e6
-31.18529,136.21238,143.0,2.493209e6
-31.18505,136.21419,142.0,2.493383e6
-31.1849,136.215085,142.2,2.49347e6
-31.184605,136.21669,141.1,2.493626e6
-31.18442,136.21761,141.8,2.493716e6
-31.18389,136.22103,139.8,2.494048e6
-31.18372,136.22243,140.0,2.494182e6
-31.18356,136.22417,138.2,2.494349e6
-31.1835,136.22491,139.3,2.49442e6
-31.183375,136.22721,135.3,2.494639e6
-31.18333,136.229595,138.7,2.494866e6
-31.184025,136.238943,130.0,2.495761e6
-31.184275,136.240527,130.7,2.495915e6
-31.18489,136.24377,127.7,2.496231e6
-31.18516,136.24491,129.3,2.496344e6
-31.18549,136.24624,128.0,2.496476e6
-31.18594,136.24777,129.9,2.49663e6
-31.18741,136.25271,125.4,2.497128e6
-31.18766,136.253585,126.4,2.497216e6
-31.18809,136.25506,125.2,2.497364e6
-31.18872,136.25704,127.8,2.497565e6
-31.190958,136.264425,118.1,2.498311e6
-31.191959,136.2677,124.9,2.498643e6
-31.192476,136.26942,122.6,2.498816e6
-31.192993,136.27114,124.1,2.49899e6
-31.193251,136.272,123.7,2.499077e6
-31.194037,136.274607,126.0,2.49934e6
-31.1943,136.27548,125.5,2.499428e6
-31.19509,136.2781,128.0,2.499693e6
-31.195652,136.279968,126.0,2.499881e6
-31.19714,136.28486,128.0,2.500375e6
-31.198296,136.28841,124.0,2.500737e6
-31.198832,136.29003,125.3,2.500903e6
-31.1991,136.29084,125.0,2.500985e6
-31.199388,136.291663,126.9,2.50107e6
-31.199965,136.29331,125.4,2.501239e6
-31.200253,136.294133,125.5,2.501324e6
-31.200542,136.294957,125.1,2.501409e6
-31.20083,136.29578,126.5,2.501494e6
-31.201303,136.297127,126.0,2.501632e6
-31.20154,136.2978,126.5,2.501701e6
-31.201817,136.29852,125.9,2.501777e6
-31.202734,136.300904,126.8,2.502026e6
-31.20761,136.31283,116.0,2.503284e6
-31.20798,136.31364,116.7,2.503372e6
-31.20826,136.314245,115.0,2.503437e6
-31.20885,136.31548,115.7,2.503572e6
-31.21042,136.31857,112.1,2.503914e6
-31.211087,136.319797,115.3,2.504053e6
-31.21176,136.321,113.0,2.50419e6
-31.2121,136.32159,113.2,2.504257e6
-31.214047,136.324829,110.6,2.504634e6
-31.214554,136.325647,112.4,2.50473e6
-31.215569,136.327284,112.0,2.504923e6
-31.21709,136.32974,114.2,2.505212e6
-31.21753,136.33048,113.7,2.505297e6
-31.219825,136.33441,117.0,2.50575e6
-31.220485,136.335625,116.1,2.505888e6
-31.22079,136.33619,116.6,2.505951e6
-31.221075,136.336745,116.2,2.506013e6
-31.22177,136.33811,117.8,2.506164e6
-31.22468,136.34451,110.2,2.506854e6
-31.22503,136.34537,110.7,2.506945e6
-31.22538,136.34623,110.4,2.507036e6
-31.22658,136.349375,113.6,2.507363e6
-31.2273,136.35127,112.1,2.507561e6
-31.2295,136.35709,119.7,2.508166e6
-31.230196,136.358926,117.9,2.508358e6
-31.230892,136.360762,122.8,2.508549e6
-31.23124,136.36168,122.3,2.508644e6
-31.231936,136.363516,123.0,2.508836e6
-31.232284,136.364434,122.3,2.508931e6
-31.232632,136.365352,122.4,2.509027e6
-31.23441,136.37181,107.3,2.509674e6
-31.23453,136.37258,108.4,2.509749e6
-31.23469,136.37411,105.9,2.509895e6
-31.23476,136.375355,106.7,2.510014e6
-31.23478,136.37592,106.0,2.510068e6
-31.23478,136.37725,109.4,2.510195e6
-31.23474,136.3789,107.8,2.510352e6
-31.23472,136.37994,108.6,2.510451e6
-31.23472,136.380555,108.2,2.510509e6
-31.23474,136.381775,109.6,2.510625e6
-31.23482,136.38362,108.0,2.510801e6
-31.23495,136.38553,109.6,2.510984e6
-31.23503,136.386305,109.3,2.511058e6
-31.23541,136.38927,112.1,2.511343e6
-31.235655,136.39074,110.9,2.511486e6
-31.23628,136.3939,113.3,2.511795e6
-31.23644,136.39518,113.0,2.511918e6
-31.23609,136.40086,124.9,2.512463e6
-31.23504,136.40422,120.4,2.512804e6
-31.23399,136.40748,123.7,2.513136e6
-31.23375,136.40834,123.6,2.513222e6
-31.23351,136.4092,123.7,2.513308e6
-31.23276,136.4125,120.1,2.513633e6
-31.23262,136.413185,121.4,2.5137e6
-31.23209,136.41635,115.1,2.514007e6
-31.2318,136.41865,117.6,2.514228e6
-31.23174,136.4192,117.5,2.514281e6
-31.23158,136.420985,119.4,2.514452e6
-31.23143,136.42787,114.0,2.515108e6
-31.231505,136.430652,114.4,2.515373e6
-31.23152,136.431515,114.0,2.515455e6
-31.231547,136.43426,116.3,2.515716e6
-31.231528,136.43811,110.4,2.516083e6
-31.23149,136.44048,113.0,2.516308e6
-31.231315,136.445615,108.1,2.516798e6
-31.23124,136.44722,109.5,2.516951e6
-31.2312,136.44791,109.1,2.517016e6
-31.231115,136.449395,109.6,2.517158e6
-31.23107,136.45019,109.0,2.517234e6
-31.23095,136.45186,109.3,2.517393e6
-31.23075,136.45474,107.9,2.517668e6
-31.230655,136.456405,112.0,2.517827e6
-31.23059,136.461107,108.6,2.518275e6
-31.23067,136.46368,110.7,2.51852e6
-31.23196,136.472115,99.0,2.519339e6
-31.23214,136.47273,99.5,2.519401e6
-31.23265,136.47423,97.3,2.519554e6
-31.23286,136.47481,97.5,2.519614e6
-31.23319,136.47565,97.0,2.519702e6
-31.23352,136.47641,97.8,2.519783e6
-31.23607,136.48103,92.2,2.520308e6
-31.23657,136.48175,93.0,2.520396e6
-31.23775,136.48327,92.7,2.520591e6
-31.23825,136.48388,92.9,2.520672e6
-31.23885,136.484595,91.9,2.520767e6
-31.24357,136.49027,107.1,2.521521e6
-31.24494,136.49211,105.3,2.521753e6
-31.24525,136.49259,105.7,2.52181e6
-31.24592,136.49365,105.1,2.521936e6
-31.24648,136.49463,107.7,2.522048e6
-31.247845,136.49742,102.3,2.522354e6
-31.24833,136.49857,103.4,2.522476e6
-31.249325,136.50151,99.7,2.522777e6
-31.250665,136.50849,108.9,2.523459e6
-31.250885,136.510315,108.3,2.523635e6
-31.251067,136.512067,111.3,2.523803e6
-31.251287,136.51467,110.1,2.524052e6
-31.25142,136.51657,111.7,2.524233e6
-31.25147,136.517443,111.1,2.524316e6
-31.25122,136.536435,124.2,2.526126e6
-31.2511,136.53771,123.7,2.526248e6
-31.25092,136.53923,126.2,2.526394e6
-31.25077,136.54026,126.1,2.526494e6
-31.24978,136.54527,134.2,2.526983e6
-31.24964,136.54578,134.1,2.527034e6
-31.24931,136.57025,195.7,2.52946e6
-31.25116,136.57325,194.0,2.529812e6
-31.2528,136.57533,196.8,2.530082e6
-31.253375,136.576095,196.0,2.530179e6
